date,code,open,high,low,close,volume,amount
2019-10-25,sh.601398,5.91,5.99,5.84,5.98,176653086,1046629180.0
2019-10-28,sh.601398,6.0,6.02,5.91,5.93,170705243,1014224887.0
2019-10-29,sh.601398,5.93,5.97,5.88,5.91,119801494,709827271.0
2019-10-30,sh.601398,5.92,5.98,5.9,5.95,123356913,733775252.0
2019-10-31,sh.601398,5.97,5.97,5.87,5.91,96932643,572353999.0
2019-11-01,sh.601398,5.9,5.97,5.82,5.94,133179414,785011338.0
2019-11-04,sh.601398,5.94,5.97,5.9,5.9,112164213,664293605.0
2019-11-05,sh.601398,5.91,6.0,5.89,5.92,202185218,1202831879.0
2019-11-06,sh.601398,5.91,6.0,5.9,5.98,156620423,932669708.0
2019-11-07,sh.601398,5.98,5.99,5.93,5.95,110257031,657380180.0
2019-11-08,sh.601398,5.98,5.99,5.86,5.87,170420398,1006735310.0
2019-11-11,sh.601398,5.84,5.85,5.75,5.77,135637022,785921491.0
2019-11-12,sh.601398,5.77,5.82,5.75,5.8,87512554,506219092.0
2019-11-13,sh.601398,5.79,5.82,5.74,5.78,106618266,616839590.0
2019-11-14,sh.601398,5.77,5.8,5.74,5.75,78018538,449636131.0
2019-11-15,sh.601398,5.76,5.81,5.75,5.79,93017906,537829174.0
2019-11-18,sh.601398,5.78,5.82,5.76,5.82,83883782,486225054.0
2019-11-19,sh.601398,5.81,5.85,5.8,5.85,101075835,589556586.0
2019-11-20,sh.601398,5.83,5.85,5.79,5.8,70773995,411396344.0
2019-11-21,sh.601398,5.77,5.78,5.71,5.73,142098283,814571213.0
2019-11-22,sh.601398,5.73,5.75,5.71,5.71,111508737,639050192.0
2019-11-25,sh.601398,5.72,5.85,5.71,5.83,191630520,1112388234.0
2019-11-26,sh.601398,5.85,5.89,5.83,5.85,153679230,900597531.0
2019-11-27,sh.601398,5.86,5.89,5.83,5.88,86381862,506920677.0
2019-11-28,sh.601398,5.87,5.88,5.82,5.84,75497665,441313058.0
2019-11-29,sh.601398,5.82,5.88,5.79,5.79,103218913,601912619.0
2019-12-02,sh.601398,5.8,5.83,5.8,5.81,85003834,493980584.0
2019-12-03,sh.601398,5.8,5.82,5.76,5.79,74795477,433027810.0
2019-12-04,sh.601398,5.79,5.79,5.74,5.76,92944879,535386415.0
2019-12-05,sh.601398,5.78,5.8,5.75,5.77,79021395,456172044.0
2019-12-06,sh.601398,5.77,5.79,5.72,5.75,109604045,629666588.0
2019-12-09,sh.601398,5.74,5.76,5.7,5.74,110498201,632087933.0
2019-12-10,sh.601398,5.73,5.73,5.69,5.7,97765765,557745079.0
2019-12-11,sh.601398,5.71,5.75,5.69,5.75,112880754,646313686.0
2019-12-12,sh.601398,5.75,5.76,5.72,5.74,90960565,522169061.0
2019-12-13,sh.601398,5.78,5.82,5.75,5.82,149433687,864842609.0
2019-12-16,sh.601398,5.81,5.81,5.76,5.78,141157862,815376177.0
2019-12-17,sh.601398,5.79,5.88,5.75,5.84,238492711,1386519848.0
2019-12-18,sh.601398,5.83,5.92,5.82,5.87,184446706,1083556133.0
2019-12-19,sh.601398,5.87,5.95,5.87,5.93,166841719,986230754.0
2019-12-20,sh.601398,5.92,5.95,5.89,5.94,120161786,710919147.0
2019-12-23,sh.601398,5.93,5.93,5.86,5.88,119138984,702161148.0
2019-12-24,sh.601398,5.86,5.88,5.84,5.86,68218761,400001440.0
2019-12-25,sh.601398,5.86,5.87,5.83,5.83,78147848,456919139.0
2019-12-26,sh.601398,5.85,5.87,5.82,5.86,89514469,523540970.0
2019-12-27,sh.601398,5.85,5.94,5.85,5.9,130319442,769054268.0
2019-12-30,sh.601398,5.88,5.89,5.81,5.89,210666499,1233513921.0
2019-12-31,sh.601398,5.87,5.91,5.84,5.88,140055936,821744258.0
2020-01-02,sh.601398,5.92,6.03,5.91,5.97,234949397,1404442753.0
2020-01-03,sh.601398,5.97,6.02,5.96,5.99,152213047,911951562.0
2020-01-06,sh.601398,5.96,6.05,5.95,5.97,226509705,1359917424.0
2020-01-07,sh.601398,5.98,6.04,5.98,6.01,116804353,701615827.0
2020-01-08,sh.601398,5.96,5.97,5.9,5.91,158559090,940552725.0
2020-01-09,sh.601398,5.95,5.96,5.88,5.91,137713429,813806686.0
2020-01-10,sh.601398,5.91,5.93,5.86,5.91,97837773,576580178.0
2020-01-13,sh.601398,5.9,5.93,5.87,5.93,108991003,642791834.0
2020-01-14,sh.601398,5.92,5.96,5.91,5.94,136770059,812389848.0
2020-01-15,sh.601398,5.93,5.94,5.87,5.88,128890756,759512875.0
2020-01-16,sh.601398,5.87,5.89,5.79,5.8,269031344,1572007903.0
2020-01-17,sh.601398,5.81,5.84,5.8,5.82,103949027,605076653.0
2020-01-20,sh.601398,5.81,5.86,5.8,5.84,103339962,602786615.0
2020-01-21,sh.601398,5.82,5.83,5.76,5.77,143223669,828268482.0
2020-01-22,sh.601398,5.76,5.79,5.71,5.79,128370788,738870049.0
2020-01-23,sh.601398,5.76,5.78,5.7,5.72,200037655,1146238550.0
2020-02-03,sh.601398,5.3,5.58,5.3,5.42,468039904,2524272183.0
2020-02-04,sh.601398,5.39,5.53,5.36,5.5,401385264,2178867252.0
2020-02-05,sh.601398,5.49,5.52,5.42,5.49,250853805,1374458723.0
2020-02-06,sh.601398,5.5,5.53,5.44,5.5,280995424,1538957671.0
2020-02-07,sh.601398,5.47,5.47,5.4,5.44,237318996,1288428158.0
2020-02-10,sh.601398,5.41,5.43,5.38,5.42,190238633,1027646561.0
2020-02-11,sh.601398,5.43,5.47,5.41,5.46,198498450,1081002724.0
2020-02-12,sh.601398,5.46,5.47,5.42,5.46,203914433,1109148701.0
2020-02-13,sh.601398,5.45,5.45,5.4,5.41,199565762,1082005691.0
2020-02-14,sh.601398,5.4,5.44,5.39,5.43,141576448,767126663.0
2020-02-17,sh.601398,5.42,5.49,5.41,5.49,214194906,1169117310.0
2020-02-18,sh.601398,5.47,5.48,5.44,5.46,184542440,1007061194.0
2020-02-19,sh.601398,5.45,5.5,5.45,5.48,204052382,1115986859.0
2020-02-20,sh.601398,5.48,5.52,5.44,5.51,283668096,1552477582.0
2020-02-21,sh.601398,5.49,5.52,5.47,5.49,223710293,1228187059.0
2020-02-24,sh.601398,5.48,5.49,5.43,5.44,193329190,1053685893.0
2020-02-25,sh.601398,5.4,5.42,5.39,5.41,230133275,1243466243.0
2020-02-26,sh.601398,5.38,5.44,5.36,5.41,257968813,1393315557.0
2020-02-27,sh.601398,5.4,5.42,5.39,5.4,222555623,1202215361.0
2020-02-28,sh.601398,5.37,5.38,5.28,5.3,422937152,2256218764.0
2020-03-02,sh.601398,5.3,5.36,5.29,5.36,239902317,1279829481.0
2020-03-03,sh.601398,5.37,5.4,5.35,5.38,255403193,1374004536.0
2020-03-04,sh.601398,5.37,5.39,5.36,5.39,134281589,721906815.0
2020-03-05,sh.601398,5.4,5.46,5.38,5.46,330539760,1794965702.0
2020-03-06,sh.601398,5.42,5.43,5.39,5.41,195949873,1059304456.0
2020-03-09,sh.601398,5.34,5.35,5.3,5.31,288062032,1532677429.0
2020-03-10,sh.601398,5.29,5.37,5.29,5.36,250820767,1336201306.0
2020-03-11,sh.601398,5.35,5.37,5.32,5.32,169406955,904475654.0
2020-03-12,sh.601398,5.3,5.32,5.27,5.29,246296488,1303003586.0
2020-03-13,sh.601398,5.16,5.27,5.13,5.22,299724112,1553653695.0
2020-03-16,sh.601398,5.22,5.29,5.14,5.17,304466304,1586443700.0
2020-03-17,sh.601398,5.16,5.23,5.12,5.17,257712932,1329255603.0
2020-03-18,sh.601398,5.18,5.2,5.11,5.11,202506811,1045181428.0
2020-03-19,sh.601398,5.11,5.12,4.93,4.99,289884976,1452206739.0
2020-03-20,sh.601398,5.02,5.11,5.0,5.08,212513611,1073508058.0
2020-03-23,sh.601398,5.0,5.03,4.98,4.99,139989311,699169083.0
2020-03-24,sh.601398,5.02,5.12,5.02,5.12,230331606,1166514215.0
2020-03-25,sh.601398,5.17,5.18,5.1,5.18,232178619,1195478388.0
2020-03-26,sh.601398,5.13,5.22,5.11,5.18,155612848,805142973.0
2020-03-27,sh.601398,5.21,5.25,5.18,5.21,172736492,901046977.0
2020-03-30,sh.601398,5.18,5.24,5.15,5.22,195388477,1016609263.0
2020-03-31,sh.601398,5.22,5.24,5.12,5.15,176103197,912323378.0
2020-04-01,sh.601398,5.15,5.19,5.13,5.16,101858447,525623743.0
2020-04-02,sh.601398,5.14,5.19,5.11,5.19,122885637,632366527.0
2020-04-03,sh.601398,5.16,5.18,5.12,5.14,109604624,564119678.0
2020-04-07,sh.601398,5.18,5.19,5.13,5.16,170301628,878022933.0
2020-04-08,sh.601398,5.14,5.15,5.12,5.14,103474315,531023692.0
2020-04-09,sh.601398,5.14,5.15,5.12,5.13,73582092,377790164.0
2020-04-10,sh.601398,5.13,5.14,5.1,5.11,97806890,500477715.0
2020-04-13,sh.601398,5.1,5.13,5.09,5.1,85508709,436405778.0
2020-04-14,sh.601398,5.11,5.13,5.1,5.12,88321771,451932583.0
2020-04-15,sh.601398,5.11,5.13,5.1,5.13,94603541,484407191.0
2020-04-16,sh.601398,5.11,5.13,5.1,5.12,70063172,358394225.0
2020-04-17,sh.601398,5.13,5.17,5.11,5.15,138244872,710819554.0
2020-04-20,sh.601398,5.14,5.15,5.12,5.12,103808722,532094032.0
2020-04-21,sh.601398,5.11,5.12,5.07,5.08,117604888,598287912.0
2020-04-22,sh.601398,5.07,5.1,5.05,5.09,87658356,445105983.0
2020-04-23,sh.601398,5.09,5.09,5.05,5.07,103342243,523778033.0
2020-04-24,sh.601398,5.06,5.07,5.04,5.05,68795221,347600182.0
2020-04-27,sh.601398,5.05,5.11,5.05,5.09,117299682,596976653.0
2020-04-28,sh.601398,5.09,5.12,5.04,5.11,150513612,766309872.0
2020-04-29,sh.601398,5.1,5.15,5.08,5.15,121079635,621183010.0
2020-04-30,sh.601398,5.15,5.18,5.14,5.17,104063910,537925254.0
2020-05-06,sh.601398,5.12,5.12,5.08,5.11,162061217,826750780.0
2020-05-07,sh.601398,5.1,5.11,5.09,5.1,78898187,402339514.0
2020-05-08,sh.601398,5.1,5.12,5.09,5.1,114827797,586300547.0
2020-05-11,sh.601398,5.11,5.14,5.1,5.14,113051885,579421726.0
2020-05-12,sh.601398,5.13,5.15,5.11,5.13,101632081,521289496.0
2020-05-13,sh.601398,5.12,5.13,5.11,5.13,55628021,284796153.0
2020-05-14,sh.601398,5.12,5.13,5.09,5.1,81152500,414442713.0
2020-05-15,sh.601398,5.1,5.12,5.08,5.09,95906130,488458006.0
2020-05-18,sh.601398,5.09,5.1,5.07,5.1,93617881,476194382.0
2020-05-19,sh.601398,5.12,5.13,5.1,5.12,136180096,696256254.0
2020-05-20,sh.601398,5.11,5.12,5.1,5.12,86764868,443325188.0
2020-05-21,sh.601398,5.12,5.13,5.1,5.1,81003105,414491659.0
2020-05-22,sh.601398,5.1,5.11,5.05,5.05,143377084,727859693.0
2020-05-25,sh.601398,5.06,5.1,5.04,5.09,105506493,535413169.0
2020-05-26,sh.601398,5.1,5.11,5.08,5.08,92522125,471204943.0
2020-05-27,sh.601398,5.08,5.13,5.08,5.12,119594005,611685990.0
2020-05-28,sh.601398,5.12,5.18,5.12,5.17,145728739,751332007.0
2020-05-29,sh.601398,5.14,5.15,5.1,5.12,125761411,644333222.0
2020-06-01,sh.601398,5.13,5.16,5.12,5.16,105007887,540140879.0
2020-06-02,sh.601398,5.15,5.19,5.13,5.19,152829199,788749046.0
2020-06-03,sh.601398,5.2,5.24,5.18,5.19,134546779,700101340.0
2020-06-04,sh.601398,5.2,5.21,5.17,5.18,76394115,396059493.0
2020-06-05,sh.601398,5.19,5.22,5.16,5.21,109865757,569906514.0
2020-06-08,sh.601398,5.22,5.26,5.2,5.24,170929414,894672989.0
2020-06-09,sh.601398,5.24,5.28,5.23,5.26,118676521,624176016.0
2020-06-10,sh.601398,5.27,5.28,5.25,5.27,130116167,685774219.0
2020-06-11,sh.601398,5.27,5.3,5.24,5.27,201954547,1065079808.0
2020-06-12,sh.601398,5.23,5.32,5.2,5.22,379726032,2002673521.0
2020-06-15,sh.601398,5.24,5.31,5.23,5.24,216077601,1137899837.0
2020-06-16,sh.601398,5.27,5.31,5.26,5.3,123037983,650847977.0
2020-06-17,sh.601398,5.28,5.3,5.25,5.26,87984468,463475830.0
2020-06-18,sh.601398,5.2,5.22,5.16,5.19,210965506,1095065086.0
2020-06-19,sh.601398,5.18,5.21,5.15,5.2,198605088,1029454851.0
2020-06-22,sh.601398,5.2,5.22,5.16,5.16,156983957,814365099.0
2020-06-23,sh.601398,5.16,5.16,5.12,5.14,179893542,924358314.0
2020-06-24,sh.601398,5.15,5.24,5.14,5.22,194172776,1008333086.0
2020-06-29,sh.601398,5.28,5.31,5.2,5.25,300096304,1574885416.0
2020-06-30,sh.601398,5.0,5.03,4.96,4.98,213559908,1064429272.0
2020-07-01,sh.601398,4.98,4.99,4.92,4.99,195342430,968080285.0
2020-07-02,sh.601398,4.98,5.07,4.96,5.06,333639504,1672846064.0
2020-07-03,sh.601398,5.06,5.18,5.06,5.16,349460784,1791281772.0
2020-07-06,sh.601398,5.2,5.61,5.19,5.6,746359632,4044172401.0
2020-07-07,sh.601398,5.67,5.85,5.56,5.56,622456480,3518396225.0
2020-07-08,sh.601398,5.52,5.59,5.38,5.47,613051056,3357353297.0
2020-07-09,sh.601398,5.43,5.45,5.35,5.38,569342048,3064469064.0
2020-07-10,sh.601398,5.36,5.37,5.2,5.22,626079328,3302585366.0
2020-07-13,sh.601398,5.2,5.25,5.16,5.21,608928416,3167529369.0
2020-07-14,sh.601398,5.19,5.2,5.13,5.14,463922048,2397441231.0
2020-07-15,sh.601398,5.16,5.18,5.07,5.08,461149408,2355023798.0
2020-07-16,sh.601398,5.08,5.13,5.05,5.06,492285808,2505984420.0
2020-07-17,sh.601398,5.06,5.08,5.03,5.06,297529792,1504161297.0
2020-07-20,sh.601398,5.07,5.14,5.05,5.13,386592368,1974500422.0
2020-07-21,sh.601398,5.13,5.14,5.09,5.1,226253759,1154453551.29
2020-07-22,sh.601398,5.1,5.14,5.07,5.09,292661104,1493366737.41
2020-07-23,sh.601398,5.07,5.08,5.02,5.03,375136560,1890158446.43
2020-07-24,sh.601398,5.03,5.03,4.96,4.98,363761008,1817042791.39
2020-07-27,sh.601398,4.98,5.0,4.95,4.97,217634490,1082016313.91
2020-07-28,sh.601398,4.99,5.0,4.96,4.98,174844591,870345478.12
2020-07-29,sh.601398,4.97,5.02,4.93,5.02,275856672,1375574099.23
2020-07-30,sh.601398,5.02,5.02,4.98,4.98,153782861,768439793.27
2020-07-31,sh.601398,4.98,5.01,4.95,4.96,254967287,1268345180.2
2020-08-03,sh.601398,4.98,5.0,4.96,4.98,244686781,1217707579.5
2020-08-04,sh.601398,4.99,5.07,4.97,5.05,401220464,2015491477.64
2020-08-05,sh.601398,5.02,5.03,4.99,5.0,205232006,1027991586.4
2020-08-06,sh.601398,5.01,5.03,4.98,5.02,209927052,1049299499.25
2020-08-07,sh.601398,5.01,5.01,4.97,4.98,192143281,957716707.86
2020-08-10,sh.601398,4.97,5.0,4.96,4.99,200986917,1001722874.75
2020-08-11,sh.601398,4.98,5.02,4.97,4.98,276724560,1383596404.48
2020-08-12,sh.601398,4.97,4.99,4.96,4.99,225612404,1121910726.69
2020-08-13,sh.601398,4.98,5.0,4.97,4.98,116382932,580121566.57
2020-08-14,sh.601398,4.98,5.02,4.97,5.02,208584453,1042149479.85
2020-08-17,sh.601398,5.02,5.11,5.02,5.09,548693328,2783708791.16
2020-08-18,sh.601398,5.09,5.09,5.04,5.05,237195504,1199875631.37
2020-08-19,sh.601398,5.06,5.07,5.03,5.03,163005140,821836841.43
2020-08-20,sh.601398,5.02,5.03,4.99,5.0,164245323,821731215.35
2020-08-21,sh.601398,5.01,5.02,4.99,5.01,130184483,651086296.03
2020-08-24,sh.601398,5.01,5.02,4.99,4.99,120078607,600551218.04
2020-08-25,sh.601398,5.0,5.01,4.98,5.0,154898745,773465195.49
2020-08-26,sh.601398,5.0,5.0,4.97,4.98,151462246,754742688.54
2020-08-27,sh.601398,4.98,4.98,4.96,4.97,141665658,703831744.59
2020-08-28,sh.601398,4.97,5.01,4.96,5.0,210367849,1048187711.33
2020-08-31,sh.601398,4.99,5.01,4.96,4.96,263148438,1312043185.87
2020-09-01,sh.601398,4.96,4.97,4.94,4.96,156648375,776360132.36
2020-09-02,sh.601398,4.96,4.96,4.92,4.92,272900848,1345657209.69
2020-09-03,sh.601398,4.92,4.94,4.89,4.91,183967179,903223967.51
2020-09-04,sh.601398,4.89,4.91,4.88,4.9,140939398,689451433.43
2020-09-07,sh.601398,4.89,4.92,4.88,4.9,152562738,748340492.62
2020-09-08,sh.601398,4.9,4.96,4.89,4.95,199548082,984987766.69
2020-09-09,sh.601398,4.93,4.95,4.92,4.94,161334069,796614938.41
2020-09-10,sh.601398,4.94,4.95,4.9,4.91,144437836,710761036.27
2020-09-11,sh.601398,4.9,4.95,4.9,4.93,149430213,735936770.84
2020-09-14,sh.601398,4.93,4.94,4.91,4.93,102757121,505351325.96
2020-09-15,sh.601398,4.92,4.93,4.91,4.92,82808103,407040417.39
2020-09-16,sh.601398,4.92,4.94,4.9,4.94,107615627,530226171.83
2020-09-17,sh.601398,4.94,4.95,4.92,4.94,120886368,596571628.2
2020-09-18,sh.601398,4.95,4.98,4.93,4.98,260734428,1293690927.14
2020-09-21,sh.601398,4.97,4.99,4.94,4.96,121766522,604081552.39
2020-09-22,sh.601398,4.95,4.96,4.92,4.93,109705020,542057883.71
2020-09-23,sh.601398,4.93,4.94,4.91,4.92,100583616,495260687.95
2020-09-24,sh.601398,4.91,4.92,4.88,4.9,126596512,619885383.56
2020-09-25,sh.601398,4.9,4.91,4.88,4.89,108001750,528791476.53
2020-09-28,sh.601398,4.9,4.94,4.88,4.94,163464701,803113058.99
2020-09-29,sh.601398,4.94,4.95,4.91,4.91,115613449,570003173.07
2020-09-30,sh.601398,4.92,4.95,4.91,4.92,151234271,745278041.84
2020-10-09,sh.601398,4.94,4.94,4.91,4.91,128998422,635218844.35
2020-10-12,sh.601398,4.92,4.97,4.91,4.96,252543847,1248536339.36
2020-10-13,sh.601398,4.95,4.96,4.91,4.92,167433669,825268306.27
2020-10-14,sh.601398,4.92,4.93,4.91,4.92,140848926,692484410.09
2020-10-15,sh.601398,4.92,4.95,4.9,4.93,201150932,992203997.11
2020-10-16,sh.601398,4.92,5.02,4.92,4.99,500955760,2496968033.87
2020-10-19,sh.601398,4.99,5.08,4.98,5.02,345816272,1741740680.05
2020-10-20,sh.601398,5.01,5.01,4.95,4.98,240689629,1197285747.71
2020-10-21,sh.601398,4.98,5.07,4.95,5.05,325876176,1637539375.17
2020-10-22,sh.601398,5.05,5.07,5.02,5.06,191063454,963485740.65
2020-10-23,sh.601398,5.05,5.08,5.03,5.06,235615563,1193368823.87
2020-10-26,sh.601398,5.06,5.07,5.01,5.02,179783563,905802520.89
2020-10-27,sh.601398,5.01,5.04,5.0,5.03,159795896,801971542.34
2020-10-28,sh.601398,5.02,5.03,4.98,5.0,182063873,910381917.12
2020-10-29,sh.601398,4.98,4.99,4.95,4.96,167446150,831255142.67
2020-10-30,sh.601398,4.96,4.98,4.91,4.92,210764327,1040631798.71
2020-11-02,sh.601398,4.92,4.95,4.91,4.94,157226709,775279271.87
2020-11-03,sh.601398,4.95,4.98,4.94,4.95,135357406,671170595.74
2020-11-04,sh.601398,4.97,4.98,4.93,4.95,146498496,726041150.61
2020-11-05,sh.601398,4.97,4.99,4.94,4.95,163734975,811620261.62
2020-11-06,sh.601398,4.95,4.98,4.93,4.96,165958743,822468060.34
2020-11-09,sh.601398,4.97,4.99,4.96,4.98,225602124,1122494987.07
2020-11-10,sh.601398,5.01,5.05,5.0,5.02,259168387,1300974712.99
2020-11-11,sh.601398,5.01,5.08,5.0,5.07,309611504,1564938518.39
2020-11-12,sh.601398,5.06,5.06,5.01,5.01,139875220,702982494.75
2020-11-13,sh.601398,5.01,5.01,4.95,4.96,192265408,955481766.1
2020-11-16,sh.601398,4.97,4.99,4.96,4.98,128241596,637821655.37
2020-11-17,sh.601398,4.98,5.0,4.97,5.0,122033280,608551313.86
2020-11-18,sh.601398,5.0,5.05,4.98,5.03,193561819,972693581.9
2020-11-19,sh.601398,5.02,5.05,5.02,5.04,154569394,778151976.82
2020-11-20,sh.601398,5.05,5.06,5.01,5.03,126572054,636625580.17
2020-11-23,sh.601398,5.01,5.08,5.01,5.07,282580048,1428218315.62
2020-11-24,sh.601398,5.07,5.09,5.05,5.05,189318043,959879196.85
2020-11-25,sh.601398,5.08,5.11,5.04,5.04,200292965,1017147724.14
2020-11-26,sh.601398,5.04,5.1,5.03,5.09,197392278,1002567141.7
2020-11-27,sh.601398,5.11,5.39,5.11,5.39,929749520,4879296143.58
2020-11-30,sh.601398,5.46,5.64,5.31,5.32,1245663648,6850764187.36
2020-12-01,sh.601398,5.31,5.5,5.28,5.47,530373632,2868661472.63
2020-12-02,sh.601398,5.44,5.53,5.35,5.45,351809632,1915490212.47
2020-12-03,sh.601398,5.45,5.48,5.34,5.38,278801936,1502313597.89
2020-12-04,sh.601398,5.38,5.38,5.22,5.31,330280496,1743943249.69
2020-12-07,sh.601398,5.29,5.33,5.17,5.19,275402304,1438818983.44
2020-12-08,sh.601398,5.19,5.22,5.11,5.12,266106433,1368985713.89
2020-12-09,sh.601398,5.14,5.16,5.09,5.1,243722631,1248006371.97
2020-12-10,sh.601398,5.1,5.11,5.04,5.06,259472652,1313829151.72
2020-12-11,sh.601398,5.06,5.08,5.02,5.08,279273264,1408322766.01
2020-12-14,sh.601398,5.07,5.09,5.03,5.05,272105952,1375565025.52
2020-12-15,sh.601398,5.05,5.05,4.98,5.01,340751824,1703696312.76
2020-12-16,sh.601398,5.01,5.05,4.99,5.0,266067496,1333083487.36
2020-12-17,sh.601398,5.0,5.04,4.96,5.03,331127872,1653433805.23
2020-12-18,sh.601398,5.01,5.03,4.98,5.0,219772170,1098952027.59
2020-12-21,sh.601398,5.01,5.02,4.98,5.0,205828822,1029138053.13
2020-12-22,sh.601398,4.99,5.0,4.92,4.94,365749392,1813673039.79
2020-12-23,sh.601398,4.94,4.97,4.93,4.96,219146383,1083275738.14
2020-12-24,sh.601398,4.96,4.98,4.94,4.96,122262763,606453338.27
2020-12-25,sh.601398,4.96,4.97,4.95,4.97,153283872,760124136.99
2020-12-28,sh.601398,4.96,4.97,4.93,4.97,231926812,1148788802.42
2020-12-29,sh.601398,4.97,4.98,4.95,4.98,254202319,1262344537.89
2020-12-30,sh.601398,4.97,4.98,4.94,4.96,254078489,1258737038.7
2020-12-31,sh.601398,4.95,5.01,4.95,4.99,310003984,1545155692.3
2021-01-04,sh.601398,4.97,5.01,4.95,5.01,353951184,1762309486.65
2021-01-05,sh.601398,4.99,4.99,4.94,4.97,371010368,1839470542.48
2021-01-06,sh.601398,4.96,4.98,4.95,4.97,346318352,1717383497.51
2021-01-07,sh.601398,4.97,5.0,4.95,5.0,319047408,1587574807.64
2021-01-08,sh.601398,5.0,5.03,4.98,5.0,342202976,1710555284.63
2021-01-11,sh.601398,5.0,5.04,4.98,4.99,495651504,2483547359.58
2021-01-12,sh.601398,4.99,5.02,4.96,5.02,350495696,1745570165.21
2021-01-13,sh.601398,5.03,5.06,5.0,5.06,404644208,2037164962.65
2021-01-14,sh.601398,5.05,5.15,5.04,5.08,388409552,1975738477.2
2021-01-15,sh.601398,5.1,5.26,5.1,5.15,700663408,3629241418.78
2021-01-18,sh.601398,5.13,5.18,5.08,5.14,398189792,2039374953.48
2021-01-19,sh.601398,5.14,5.22,5.1,5.2,433069024,2239901451.77
2021-01-20,sh.601398,5.18,5.25,5.13,5.15,314566464,1629660425.68
2021-01-21,sh.601398,5.16,5.17,5.1,5.13,245677513,1259494669.74
2021-01-22,sh.601398,5.12,5.12,5.03,5.04,277428656,1402382795.15
2021-01-25,sh.601398,5.03,5.05,4.99,5.05,219055180,1097970398.46
2021-01-26,sh.601398,5.03,5.07,5.01,5.03,210379385,1060814307.49
2021-01-27,sh.601398,5.04,5.15,5.03,5.07,370986640,1891316029.83
2021-01-28,sh.601398,5.05,5.07,5.01,5.03,285079488,1432841333.94
2021-01-29,sh.601398,5.03,5.12,5.02,5.09,411143712,2088594441.18
2021-02-01,sh.601398,5.08,5.15,5.05,5.14,381322208,1949170572.79
2021-02-02,sh.601398,5.14,5.18,5.08,5.09,259998588,1334133656.63
2021-02-03,sh.601398,5.09,5.12,5.03,5.04,337557920,1711432805.96
2021-02-04,sh.601398,5.04,5.12,5.03,5.07,252444008,1280634530.22
2021-02-05,sh.601398,5.07,5.21,5.06,5.18,593744240,3063814604.27
2021-02-08,sh.601398,5.18,5.2,5.12,5.16,367126928,1896286394.73
2021-02-09,sh.601398,5.14,5.15,5.11,5.15,278298848,1427909672.68
2021-02-10,sh.601398,5.24,5.37,5.21,5.25,664704224,3503636814.84
2021-02-18,sh.601398,5.33,5.33,5.22,5.24,328400928,1729904261.44
2021-02-19,sh.601398,5.22,5.3,5.21,5.24,242413124,1272825159.72
2021-02-22,sh.601398,5.25,5.41,5.24,5.37,602082016,3210856211.08
2021-02-23,sh.601398,5.35,5.45,5.32,5.38,467150528,2515406549.37
2021-02-24,sh.601398,5.37,5.42,5.24,5.3,385065744,2050842777.66
2021-02-25,sh.601398,5.29,5.48,5.28,5.44,509700224,2755175018.03
2021-02-26,sh.601398,5.39,5.49,5.35,5.37,435170128,2353185887.83
2021-03-01,sh.601398,5.36,5.42,5.32,5.34,240663315,1289476168.41
2021-03-02,sh.601398,5.35,5.35,5.24,5.29,250031265,1322171845.07
2021-03-03,sh.601398,5.28,5.48,5.26,5.45,446911120,2420613520.8
2021-03-04,sh.601398,5.43,5.51,5.41,5.45,373419248,2041014988.7
2021-03-05,sh.601398,5.43,5.59,5.37,5.57,478774352,2629997848.47
2021-03-08,sh.601398,5.58,5.61,5.51,5.53,429168304,2390324692.93
2021-03-09,sh.601398,5.57,5.63,5.43,5.46,466395024,2577277081.5
2021-03-10,sh.601398,5.44,5.46,5.35,5.4,306784320,1658235909.07
2021-03-11,sh.601398,5.45,5.54,5.43,5.48,282422816,1547729634.14
2021-03-12,sh.601398,5.47,5.5,5.43,5.44,184841636,1009519474.66
2021-03-15,sh.601398,5.45,5.58,5.42,5.55,303797600,1680121698.07
2021-03-16,sh.601398,5.56,5.63,5.54,5.6,273080000,1529009421.23
2021-03-17,sh.601398,5.58,5.6,5.48,5.53,203713443,1125314257.42
2021-03-18,sh.601398,5.52,5.54,5.46,5.48,224544199,1232892978.24
2021-03-19,sh.601398,5.49,5.5,5.32,5.36,332530512,1790956578.44
2021-03-22,sh.601398,5.32,5.45,5.32,5.42,232531340,1256741319.31
2021-03-23,sh.601398,5.4,5.5,5.35,5.4,325973136,1762122171.56
2021-03-24,sh.601398,5.37,5.43,5.33,5.41,189983667,1023433745.1
2021-03-25,sh.601398,5.41,5.46,5.35,5.36,207394817,1119656595.73
2021-03-26,sh.601398,5.37,5.38,5.3,5.35,247198368,1318532527.81
2021-03-29,sh.601398,5.37,5.47,5.33,5.46,347949984,1883572374.48
2021-03-30,sh.601398,5.46,5.48,5.43,5.48,193297381,1055760162.81
2021-03-31,sh.601398,5.47,5.55,5.44,5.54,242434867,1333971678.8
2021-04-01,sh.601398,5.51,5.54,5.47,5.5,132476154,729322830.94
2021-04-02,sh.601398,5.5,5.51,5.4,5.42,184780740,1004165174.59
2021-04-06,sh.601398,5.42,5.43,5.37,5.42,122894235,663506407.37
2021-04-07,sh.601398,5.42,5.46,5.4,5.45,175696199,954364770.53
