date,code,open,high,low,close,volume,amount,SMA_20,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Diff
2013-01-14,sh.600519,208.5,210.3,202.81,209.42,6818358,1410483972.0,210.542,210.68464810397214,47.5762806814435,-0.9411595711483187,-1.8351158329752615,0.8939562618269428
2013-01-15,sh.600519,208.79,212.1,206.82,210.85,5263508,1103130868.0,210.7995,210.70039590359383,49.172606156077286,-0.8450654567980962,-1.6371057577398285,0.7920403009417323
2013-01-16,sh.600519,205.0,206.8,203.68,206.0,6950165,1427067086.0,210.7035,210.2527391508706,44.25099763829447,-1.147042256588719,-1.5390930575096067,0.3920508009208876
2013-01-17,sh.600519,204.99,207.68,204.52,205.13,3620185,744614971.0,210.4055,209.76485923174008,43.411630174385714,-1.4399637691700775,-1.5192671998417009,0.07930343067162338
2013-01-18,sh.600519,206.15,206.48,200.11,203.76,5531807,1122848386.0,209.86700000000002,209.19296787633627,42.05871350819864,-1.7623385865011016,-1.5678814771735812,-0.19445710932752047
2013-01-21,sh.600519,202.8,202.8,196.3,197.31,7477928,1482664898.0,208.76,208.06125665001855,36.31977087973195,-2.5093577329969037,-1.7561767283382457,-0.753181004658658
2013-01-22,sh.600519,195.81,199.73,189.0,198.83,7381541,1425054465.0,207.7815,207.18208935001678,38.45116750982215,-2.94477891349365,-1.9938971653693267,-0.9508817481243232
2013-01-23,sh.600519,196.0,199.51,193.8,198.98,5101393,1006483564.0,206.90050000000002,206.4009379833485,38.66932481375271,-3.240396318002553,-2.243196995895972,-0.9971993221065807
2013-01-24,sh.600519,197.9,200.1,194.8,195.96,5947438,1171137855.0,206.4695,205.40656293731533,35.90962894550084,-3.675989483153387,-2.529755493347455,-1.146233989805932
2013-01-25,sh.600519,189.0,191.8,186.1,189.05,8000786,1508197810.0,205.68599999999998,203.8487950385234,30.53920943080749,-4.526599632680103,-2.929124321213985,-1.597475311466118
2013-01-28,sh.600519,186.0,187.8,178.0,178.5,15829058,2857092951.0,204.3485,201.43462408247356,24.51178995820895,-5.98304234660921,-3.53990792629303,-2.4431344203161798
2013-01-29,sh.600519,176.0,179.99,172.0,178.16,11544787,2034723439.0,202.8775,199.21799321747608,24.345028740043503,-7.083069631350156,-4.248540267304456,-2.8345293640457
2013-01-30,sh.600519,177.05,182.49,176.68,180.12,7137678,1285436676.0,201.2685,197.3991367205736,27.410895716746197,-7.707842351516433,-4.9404006841468515,-2.7674416673695816
2013-01-31,sh.600519,181.2,181.8,177.77,178.9,3781623,678384682.0,199.7625,195.63731417575707,26.68598012981265,-8.206819925988384,-5.593684532515159,-2.6131353934732253
2013-02-01,sh.600519,178.88,181.77,178.03,178.98,4526564,813241680.0,198.3645,194.05090330187545,26.82264464346852,-8.49784999230127,-6.174517624472381,-2.323332367828888
2013-02-04,sh.600519,180.0,180.95,174.0,175.13,6496402,1142310991.0,196.9065,192.24891251122065,24.459592174562303,-8.936145913289465,-6.726843282235799,-2.2093026310536663
2013-02-05,sh.600519,174.95,184.5,173.8,184.43,8782540,1575281159.0,195.58599999999998,191.50425417681868,38.54411527500134,-8.43582339083531,-7.068639303955702,-1.3671840868796084
2013-02-06,sh.600519,184.98,185.07,182.0,183.93,4619517,849026089.0,193.96,190.78289663616928,38.13246403331433,-7.987584110954259,-7.252428265355413,-0.7351558455988458
2013-02-07,sh.600519,183.0,186.55,181.32,185.17,4856791,895061569.0,192.4935,190.24833505177222,39.848222604219565,-7.446455511492445,-7.2912337145828205,-0.15522179690962457
2013-02-08,sh.600519,185.15,188.4,184.3,187.86,4157253,778273770.0,191.3235,190.02087457065105,43.508323830439906,-6.723047571612199,-7.177596485988697,0.454548914376498
2013-02-18,sh.600519,188.3,188.3,179.0,179.69,5656978,1024714902.0,189.837,189.03698175439857,36.28653768834855,-6.73139693413782,-7.088356575618522,0.35695964148070214
2013-02-19,sh.600519,178.98,180.59,176.8,177.92,3773753,673362435.0,188.1905,187.978221587313,34.93367883623296,-6.802423962508158,-7.031170052996449,0.22874609048829164
2013-02-20,sh.600519,177.0,179.98,175.02,177.9,3658226,650765308.0,186.7855,187.01839095994984,34.917837357941295,-6.7821468598067725,-6.981365414358514,0.19921855455174153
2013-02-21,sh.600519,175.23,185.2,175.05,180.02,5383287,974530658.0,185.53,186.35187753519273,38.12104367346157,-6.5198540088605625,-6.889063133258924,0.3692091243983615
2013-02-22,sh.600519,181.0,186.6,181.0,185.59,6286418,1163340820.0,184.62150000000003,186.27931776993626,45.684965221954705,-5.795723097049603,-6.670395126017061,0.8746720289674581
2013-02-25,sh.600519,184.0,185.35,180.26,181.09,3454909,629472576.0,183.8105,185.78509702994234,41.293332879344106,-5.521310296091741,-6.440578160031997,0.9192678639402558
2013-02-26,sh.600519,180.7,184.0,177.33,177.37,4375479,783158037.0,182.7375,184.9836592175669,38.03806866652142,-5.54014573356244,-6.260491674738086,0.7203459411756459
2013-02-27,sh.600519,176.61,178.7,175.56,176.77,3415815,602608232.0,181.627,184.20140595875102,37.52424831529442,-5.5396305266399395,-6.1163194451184575,0.576688918478518
2013-02-28,sh.600519,177.8,177.8,172.0,175.0,5678643,990766787.0,180.579,183.32508158172712,35.98019239734265,-5.617293763077981,-6.016514308710363,0.39922054563238163
2013-03-01,sh.600519,174.3,175.96,172.99,173.82,3800345,661720749.0,179.8175,182.41983571680072,34.94775499435498,-5.708257338485851,-5.954862914665461,0.24660557617961043
2013-03-04,sh.600519,173.72,176.62,173.72,174.72,5207295,912360626.0,179.6285,181.68651802948636,36.44568148096326,-5.642678859520629,-5.892426103636494,0.24974724411586546
2013-03-05,sh.600519,175.42,176.46,173.86,175.0,3697471,648668784.0,179.47050000000002,181.04970678858288,36.932240824640374,-5.504659494410873,-5.814872781791371,0.31021328738049725
2013-03-06,sh.600519,176.0,177.3,173.65,177.22,4922726,861725426.0,179.32549999999998,180.68497280871784,40.80194540999477,-5.156699484773242,-5.683238122387745,0.5265386376145029
2013-03-07,sh.600519,179.38,188.6,179.32,183.86,8519062,1573676093.0,179.57350000000002,180.98735635074473,50.57099037662166,-4.295628827823236,-5.405716263474844,1.1100874356516073
2013-03-08,sh.600519,186.01,187.5,183.67,184.13,3595978,667118431.0,179.83100000000002,181.2866557459119,50.925623934069215,-3.5505093236279777,-5.034674875505471,1.484165551877493
2013-03-11,sh.600519,183.8,185.5,181.81,185.2,3496528,642927319.0,180.3345,181.6593551986822,52.383628599347574,-2.840908466225642,-4.595921593649504,1.7550131274238625
2013-03-12,sh.600519,186.0,186.1,180.0,182.18,2539365,465220571.0,180.222,181.70894041785533,48.044929459797956,-2.4934900341728223,-4.175435281754168,1.6819452475813454
2013-03-13,sh.600519,182.4,186.02,182.4,183.83,3076990,567812074.0,180.217,181.91094609234528,50.45921442949295,-2.061256333457095,-3.7525994920947534,1.6913431586376584
2013-03-14,sh.600519,182.5,184.77,178.66,178.94,3512400,635985859.0,179.9055,181.62799884545527,43.942156823955855,-2.0892070655634996,-3.4199210067885026,1.330713941225003
2013-03-15,sh.600519,177.52,180.7,175.1,176.97,3596112,639236967.0,179.36100000000002,181.18437990779285,41.610543574891544,-2.2444481569224877,-3.1848264368152996,0.940378279892812
2013-03-18,sh.600519,176.9,176.9,168.19,169.45,7823153,1336285568.0,178.849,180.0668199165745,34.15941768214171,-2.9403840757146043,-3.135937964595161,0.19555388888055658
2013-03-19,sh.600519,168.2,169.82,164.51,165.18,6341403,1052322560.0,178.21200000000002,178.64902754356743,30.78812490840707,-3.7927511451304667,-3.2673006007022223,-0.5254505444282445
2013-03-20,sh.600519,165.26,170.59,164.1,169.91,7189498,1202347904.0,177.8125,177.81673920608483,38.07843324175716,-4.040015930055972,-3.421843666572973,-0.6181722634829994
2013-03-21,sh.600519,169.5,169.5,165.8,166.78,6539272,1091400960.0,177.1505,176.7656211864577,35.419681354025286,-4.437388443259067,-3.6249526219101917,-0.8124358213488754
2013-03-22,sh.600519,166.48,169.9,165.71,169.05,4557863,767262016.0,176.3235,176.03080012108077,38.75935988681233,-4.517069034022057,-3.8033759043325652,-0.7136931296894922
2013-03-25,sh.600519,169.0,170.77,168.1,169.03,3196646,541959936.0,175.72050000000002,175.3640572524064,38.74035099257085,-4.52961571870506,-3.9486238672070644,-0.5809918514979953
2013-03-26,sh.600519,169.1,171.21,168.41,169.88,3248009,551865792.0,175.34599999999998,174.84176608551056,40.08524379189519,-4.420019922160918,-4.042903078197835,-0.3771168439630834
2013-03-27,sh.600519,170.01,170.4,165.4,166.79,4766221,795809856.0,174.84699999999998,174.07493122022385,36.9126624045745,-4.530279398690027,-4.140378342296273,-0.3899010563937537
2013-03-28,sh.600519,166.08,168.18,162.31,166.82,4149090,685703936.0,174.438,173.38398538972632,36.96482493664599,-4.562644750401546,-4.2248316239173285,-0.33781312648421746
2013-03-29,sh.600519,167.25,169.57,166.02,168.86,4771709,802924416.0,174.19,172.95312963832382,40.56366137753812,-4.373271225384627,-4.254519544210789,-0.11875168117383872
2013-04-01,sh.600519,168.09,168.46,164.58,164.95,2912880,483197216.0,173.70149999999998,172.1909268156263,36.28738212987156,-4.486972637688922,-4.301010162906415,-0.1859624747825066
2013-04-02,sh.600519,165.1,165.97,163.27,163.71,3252490,534554080.0,173.137,171.38321949985237,35.02627362053556,-4.623838728381031,-4.365575876001339,-0.2582628523796924
2013-04-03,sh.600519,163.68,165.0,163.18,163.85,2199050,360543776.0,172.4685,170.66577002367598,35.29967099585713,-4.667208586007263,-4.425902418002524,-0.2413061680047388
2013-04-08,sh.600519,162.14,165.0,160.45,164.32,3773276,613230336.0,171.4915,170.06141097380205,36.269199198839196,-4.6105073794635985,-4.462823410294739,-0.14768396916885962
2013-04-09,sh.600519,163.89,164.9,162.7,163.6,2419465,396645824.0,170.46499999999997,169.4460385001066,35.3942044730464,-4.570977860040955,-4.484454300243982,-0.0865235597969729
2013-04-10,sh.600519,164.0,171.11,162.7,169.96,7085838,1194391168.0,169.703,169.49498721438215,47.45346898907034,-3.980566095706507,-4.383676659336487,0.4031105636299799
2013-04-11,sh.600519,170.0,171.0,168.3,168.92,2972952,504695104.0,169.04000000000002,169.44022652729814,45.943276809555925,-3.5555931624449784,-4.218059959958186,0.6624667975132077
2013-04-12,sh.600519,168.92,174.4,168.5,172.23,5980006,1032119616.0,168.46,169.70591923898402,51.25983513340164,-2.9180719963574973,-3.958062367238049,1.0399903708805516
2013-04-15,sh.600519,172.27,173.66,170.02,172.74,2833673,487286272.0,168.15,169.99487931146174,52.0424794816826,-2.344651458866082,-3.6353801855636556,1.2907287266975738
2013-04-16,sh.600519,170.0,175.2,169.6,173.16,3913792,676673408.0,167.9595,170.2963193770368,52.71585419713828,-1.835166405744701,-3.275337429599865,1.440171023855164
2013-04-17,sh.600519,173.6,178.77,173.55,178.49,4297408,760898368.0,168.4115,171.07666991255712,60.32858359019522,-0.9898984421225805,-2.818249632104408,1.8283511899818277
2013-04-18,sh.600519,177.2,180.0,176.01,179.15,4195684,749007232.0,169.10999999999999,171.8455584923136,61.16241541451173,-0.2637209954998525,-2.307343904783497,2.0436229092836444
2013-04-19,sh.600519,179.4,179.88,176.89,179.23,3923838,701185024.0,169.576,172.54883863590277,61.26868127880644,0.31460858228714983,-1.7829534073693676,2.0975619896565174
2013-04-22,sh.600519,178.9,178.9,173.5,173.71,4274596,747616512.0,169.9225,172.65942543248346,50.91646008389826,0.32378863802014735,-1.3616049982914646,1.685393636311612
2013-04-23,sh.600519,173.5,174.98,171.7,171.81,3095262,535923136.0,170.0605,172.57852777224693,47.915434827925466,0.17572413880216686,-1.0541391708727383,1.2298633096749052
2013-04-24,sh.600519,172.22,175.0,170.3,174.87,3040261,525381344.0,170.3525,172.79676322250913,52.74604630141238,0.3018191990866228,-0.7829474968808662,1.084766695967489
2013-04-25,sh.600519,174.02,177.56,173.22,176.7,2535969,446045056.0,170.69350000000003,173.16850005846064,55.409526639123726,0.5431549961860185,-0.5177269982674892,1.0608819944535077
2013-04-26,sh.600519,177.41,178.0,173.01,173.99,1630764,285787936.0,171.0535,173.24673814813107,50.83953121213308,0.5098636121905145,-0.3122088761758885,0.822072488366403
2013-05-02,sh.600519,173.0,173.05,169.03,171.11,2858679,489586432.0,171.268,173.04323927688048,46.45455252544104,0.24822661775314714,-0.20012177739008138,0.44834839514322855
2013-05-03,sh.600519,171.8,174.02,170.6,172.45,2146052,369986944.0,171.4475,172.98674029812997,48.67280255095181,0.14730616207995695,-0.13063618949607372,0.27794235157603064
2013-05-06,sh.600519,173.0,177.98,171.98,177.8,3019639,529181408.0,172.09,173.44514598402236,56.433098496414694,0.49333935308152377,-0.00584108098055422,0.499180434062078
2013-05-07,sh.600519,179.02,188.34,179.02,187.69,7102055,1305178752.0,173.28900000000002,174.8017987474488,66.51260536539571,1.547771746566184,0.30488148452879343,1.2428902620373905
2013-05-08,sh.600519,187.8,190.0,186.13,188.89,4241606,799534976.0,174.541,176.1435322000727,67.495255692906,2.451982063437981,0.7343016003106311,1.7176804631273501
2013-05-09,sh.600519,189.26,197.2,189.26,197.18,7013468,1370326144.0,176.184,178.1470053238753,73.31983014626957,3.793776675648786,1.346196615378262,2.447580060270524
2013-05-10,sh.600519,197.01,200.92,196.01,197.11,4877659,970169984.0,177.8595,179.95300481683958,73.20055224271138,4.79622229290058,2.036201750882726,2.7600205420178545
2013-05-13,sh.600519,197.11,201.6,193.77,197.68,3257904,645155904.0,179.2455,181.6412900723787,73.57749382922754,5.57242643983119,2.743446688672419,2.828979751158771
2013-05-14,sh.600519,196.1,197.1,190.01,191.19,3643160,701153984.0,180.35899999999998,182.55069101786643,62.75449582066058,5.599339359052237,3.314625222748383,2.2847141363038546
2013-05-15,sh.600519,190.88,196.66,190.72,194.66,2326440,452499712.0,181.4805,183.70395853997437,65.66278209387542,5.833423961187805,3.8183849704362673,2.0150389907515374
2013-05-16,sh.600519,194.01,200.51,192.0,194.85,4546227,893376384.0,182.586,184.76548629807203,65.82015941133072,5.965502507462787,4.247808477841572,1.7176940296212155
2013-05-17,sh.600519,194.08,196.45,193.0,195.91,3355672,654713536.0,183.7235,185.8268685553985,66.73614072945865,6.085558319986347,4.615358446270527,1.4701998737158206
2013-05-20,sh.600519,196.8,198.48,194.45,195.0,3094406,605798016.0,184.549,186.70050012155104,65.12264135722177,6.037675457205808,4.8998218484575835,1.137853608748224
2013-05-21,sh.600519,194.88,195.76,193.51,195.02,2310234,449227072.0,185.3425,187.4928334433081,65.14258829050945,5.932950417053462,5.1064475621767595,0.8265028548767024
2013-05-22,sh.600519,195.65,200.6,195.1,199.47,4614964,917905216.0,186.3545,188.63351597251682,69.34372343216398,6.138274668591663,5.312812983459741,0.8254616851319216
2013-05-23,sh.600519,199.6,206.49,199.6,202.44,6224745,1272531712.0,187.791,189.9484192132295,71.78766941105793,6.466112476280102,5.5434728820238135,0.9226395942562888
2013-05-24,sh.600519,204.0,207.17,200.0,200.93,4507312,915894080.0,189.247,190.99428405006478,68.78524113156426,6.528821727588365,5.740542651136724,0.7882790764516416
2013-05-27,sh.600519,201.97,202.1,198.0,201.63,2677812,536544384.0,190.585,192.00720937863002,69.42367202193316,6.559390836418601,5.9043122881931,0.655078548225501
2013-05-28,sh.600519,201.88,203.31,199.55,202.14,2367636,477386720.0,191.857,192.97223705685573,69.90659958228187,6.549273860870585,6.033304602728597,0.5159692581419879
2013-05-29,sh.600519,203.0,206.87,201.35,201.49,3234002,659505408.0,193.232,193.78345257525044,68.4233011088367,6.414860004120726,6.109615683007023,0.3052443211137028
2013-05-30,sh.600519,200.8,202.82,199.01,200.25,2501942,500916416.0,194.689,194.39931423475042,65.56520513326315,6.137528805765498,6.115198307558718,0.022330498206780014
2013-05-31,sh.600519,200.97,201.4,197.0,197.1,2459056,490984256.0,195.9215,194.65652240286943,58.841202471483626,5.599021128355957,6.011962871718167,-0.4129417433622091
2013-06-03,sh.600519,198.1,202.55,197.18,202.08,4025675,807356544.0,197.1355,195.3635202692628,64.959471535207,5.510571852569484,5.911684667888431,-0.40111281531894694
2013-06-04,sh.600519,202.3,205.3,201.65,201.7,4235692,862313600.0,197.83599999999998,195.96699452933302,64.17554672712282,5.348162056980982,5.798980145706942,-0.45081808872595985
2013-06-05,sh.600519,201.99,202.5,199.58,201.17,2372442,476555328.0,198.45,196.46251885987272,63.03299253628014,5.117690997109889,5.662722315987532,-0.5450313188776423
2013-06-06,sh.600519,201.21,204.8,201.21,201.66,3387735,688473472.0,198.674,196.95751706369438,63.67685858578291,4.917889557072897,5.513755764204605,-0.5958662071317082
2013-06-07,sh.600519,195.11,200.0,193.51,196.26,2547838,502252992.0,198.63150000000002,196.89108686715204,52.76893841317164,4.274536411094374,5.265911893582559,-0.9913754824881851
2013-06-13,sh.600519,195.12,198.48,192.01,194.71,4499864,876852224.0,198.483,196.68336430837567,50.11523307942853,3.5981254116969694,4.932354597205441,-1.3342291855084714
2013-06-14,sh.600519,194.35,195.0,189.58,194.02,3251867,625711424.0,198.6245,196.42971056472086,48.935455731808744,2.9721267607537243,4.540309029915098,-1.5681822691613734
2013-06-17,sh.600519,194.27,194.98,189.21,189.48,2968927,568914688.0,198.3655,195.7678333680808,41.93952844056285,2.085636344650055,4.049374492862089,-1.963738148212034
2013-06-18,sh.600519,189.16,191.8,186.52,191.65,2737772,516512032.0,198.20549999999997,195.37565876159692,45.919251983532824,1.5404300489032892,3.5475856040703295,-2.0071555551670404
2013-06-19,sh.600519,190.88,195.5,188.2,194.83,2890918,556142208.0,198.1515,195.32369126049247,51.19834117304788,1.3493945744702955,3.1079473981503227,-1.7585528236800272
2013-06-20,sh.600519,194.46,195.48,190.61,191.74,2558681,493350656.0,197.9885,194.98238733092174,46.45321139019795,0.9378494640231452,2.6739278113248877,-1.7360783473017425
2013-06-21,sh.600519,190.04,195.88,187.5,191.17,3965419,762942592.0,197.796,194.61930282321492,45.61339250033621,0.5592560075301094,2.250993450565932,-1.6917374430358225
2013-06-24,sh.600519,191.61,192.0,185.18,185.62,4080720,765344896.0,197.1035,193.76222636386112,38.34439391436117,-0.1864711279847313,1.7635005348557995,-1.9499716628405308
2013-06-25,sh.600519,185.56,190.3,176.03,189.84,5135249,952843648.0,196.4735,193.38868099587432,45.46129867041233,-0.4319670760036729,1.3244070126839051,-1.756374088687578
2013-06-26,sh.600519,188.49,189.82,184.78,188.72,3290348,613847360.0,195.863,192.94404471055296,44.00934181669351,-0.7087292338418365,0.9177797633787569,-1.6265089972205935
2013-06-27,sh.600519,188.72,192.35,188.09,189.58,3413576,651525248.0,195.2605,192.62365950002413,45.45003487124947,-0.848885007260975,0.5644468092508106,-1.4133318165117856
2013-06-28,sh.600519,188.85,193.46,188.85,192.37,2807002,540002752.0,194.772,192.5995014524028,49.94944158869752,-0.7264556558684205,0.30626631622696443,-1.032721972095385
2013-07-01,sh.600519,192.03,194.97,191.02,194.29,2582852,498364224.0,194.412,192.76050131407874,52.83269957970885,-0.4690941337703691,0.15119422622749773,-0.6202883599978668
2013-07-02,sh.600519,194.27,198.99,192.62,197.95,3345317,656544896.0,194.297,193.25473928416648,57.82082328859147,0.029854000451962293,0.12692618107239065,-0.09707218062042836
2013-07-03,sh.600519,198.9,199.8,196.13,197.97,3542464,702154048.0,194.3405,193.70381173329346,57.84705687645647,0.4220230058916741,0.18594554603624736,0.23607745985542672
2013-07-04,sh.600519,197.07,199.86,196.58,196.62,2421452,480333696.0,194.0675,193.98154394917026,55.344838696927226,0.6167762380066506,0.272111684430328,0.3446645535763226
2013-07-05,sh.600519,196.9,199.37,196.9,197.12,1777954,351961216.0,193.8385,194.28044452543978,56.102207663880904,0.8022179299713059,0.3781329335385236,0.4240849964327823
2013-07-08,sh.600519,196.88,197.89,193.0,195.16,2411390,471887296.0,193.538,194.36421171349315,52.35373567431137,0.7820116438470563,0.4589086756002302,0.32310296824682616
2013-07-09,sh.600519,196.3,196.3,190.71,192.05,2023361,390495520.0,193.0575,194.14381059792237,46.98887589686768,0.5091775262984584,0.4689624457398759,0.04021508055858247
2013-07-10,sh.600519,191.21,194.1,188.89,193.84,3324496,635969664.0,192.9365,194.1148762552631,50.15487449608076,0.4324080321928818,0.4616515630304771,-0.02924353083759529
2013-07-11,sh.600519,194.55,196.5,192.03,195.97,4605661,897968896.0,192.99949999999998,194.29155470714284,53.698516695652444,0.5372477957033936,0.4767708095650604,0.060476986138333244
2013-07-12,sh.600519,195.11,196.77,188.7,188.81,4299164,823552000.0,192.73899999999998,193.76950187789114,42.70726741702435,0.042096638388812835,0.3898359753298109,-0.34773933694099807
2013-07-15,sh.600519,189.38,190.1,184.93,187.95,3660735,683259584.0,192.6625,193.21526360380628,41.60570832181963,-0.4149260249019733,0.22888357528345407,-0.6438096001854273
2013-07-16,sh.600519,188.16,191.28,185.5,190.95,3701140,698456704.0,192.6275,192.99952421296757,46.76414102389729,-0.528947473065358,0.07731736561369164,-0.6062648386790497
2013-07-17,sh.600519,190.5,190.79,186.81,186.92,2738846,517180736.0,192.232,192.42052190697066,41.46508610464808,-0.9337341065487692,-0.12489292881880053,-0.8088411777299687
2013-07-18,sh.600519,187.0,187.45,183.7,185.07,2569977,475329664.0,191.8985,191.72047220154488,39.265466478838384,-1.3878121344169472,-0.3774767699384299,-1.0103353644785174
2013-07-19,sh.600519,185.01,185.01,174.53,176.01,7331922,1309145856.0,191.1405,190.2242367537787,30.681581202418215,-2.450490792895863,-0.7920795745299165,-1.6584112183659465
2013-07-22,sh.600519,175.66,177.09,173.05,174.88,2706232,472471744.0,190.6035,188.76288087246647,29.806361595426807,-3.3452904165714017,-1.3027217429382136,-2.042568673633188
2013-07-23,sh.600519,175.93,180.29,174.98,179.59,2875611,513622528.0,190.09099999999998,187.88927317032682,37.774141757330725,-3.6324947893476747,-1.768676352220106,-1.8638184371275686
2013-07-24,sh.600519,179.4,179.4,173.1,174.62,4406723,772480640.0,189.38600000000002,186.62553286839093,33.4583166177616,-4.212583744778158,-2.257457830731717,-1.955125914046441
2013-07-25,sh.600519,175.4,179.8,174.3,178.74,3954054,701690240.0,188.844,185.874529738068,39.61727737035455,-4.290401772596596,-2.6640466191046928,-1.626355153491903
2013-07-26,sh.600519,177.0,177.8,174.9,174.97,1904567,334279488.0,187.974,184.83600309634724,36.305823129195886,-4.603217586156916,-3.0518808125151375,-1.5513367736417782
2013-07-29,sh.600519,174.28,174.28,171.0,171.32,2688331,462873568.0,186.82549999999998,183.54876470621895,33.39539478298914,-5.08701097186767,-3.458906844385644,-1.6281041274820263
2013-07-30,sh.600519,170.3,171.28,165.59,168.43,4211397,708812288.0,185.3495,182.10888235324572,31.25870594765047,-5.638621049312036,-3.8948496853709225,-1.7437713639411134
2013-07-31,sh.600519,169.68,171.2,167.7,168.5,1459004,246901552.0,183.876,180.81279831960325,31.37323959143346,-6.000952351591138,-4.316070218614966,-1.6848821329761723
2013-08-01,sh.600519,169.98,172.5,169.06,171.89,2485259,426199168.0,182.6395,179.96300800345054,36.85988721778828,-5.946015880709041,-4.642059351033781,-1.3039565296752595
2013-08-02,sh.600519,172.79,178.16,172.69,176.03,2924078,514840320.0,181.58499999999998,179.58843581264574,42.86725208148857,-5.504957211149474,-4.81463892305692,-0.6903182880925538
2013-08-05,sh.600519,176.03,176.77,173.9,175.5,1806507,316638080.0,180.602,179.19906097334615,42.31223691067511,-5.138943071623885,-4.879499752770313,-0.2594433188535721
2013-08-06,sh.600519,173.93,175.5,172.7,175.23,2656226,462053664.0,179.761,178.82105516636082,42.01380599388751,-4.815154864626635,-4.866630775141577,0.05147591051494249
2013-08-07,sh.600519,174.8,178.66,173.73,176.38,2837775,501679168.0,178.88799999999998,178.58857372194552,43.83096750782074,-4.414863194020512,-4.776277258917364,0.36141406489685224
2013-08-08,sh.600519,176.42,177.36,174.4,175.16,1607673,282184704.0,177.8475,178.26204289128407,42.3159431183283,-4.148254469824593,-4.65067270109881,0.5024182312742171
2013-08-09,sh.600519,175.45,176.09,170.94,172.83,2288924,396239808.0,177.04850000000002,177.74470547306655,39.50729920158509,-4.077968381410983,-4.5361318371612445,0.4581634557502614
2013-08-12,sh.600519,172.8,178.43,172.51,178.31,3939034,692000832.0,176.5665,177.7985430470602,48.21332596854892,-3.5392773619255706,-4.33676094211411,0.7974835801885396
2013-08-13,sh.600519,178.01,180.5,176.5,179.95,2543583,453549760.0,176.0165,178.00344370924495,50.5089040398182,-2.9460661374065182,-4.0586219811725925,1.1125558437660743
2013-08-14,sh.600519,179.89,182.34,178.4,178.69,2172190,392821888.0,175.605,178.0688300226502,48.72196306850397,-2.54823892574737,-3.756545370087548,1.2083064443401783
2013-08-15,sh.600519,178.86,181.2,177.39,177.46,1536566,274789280.0,175.22449999999998,178.01084621096922,46.974827112896264,-2.305630837686806,-3.4663624636073997,1.1607316259205938
2013-08-16,sh.600519,177.53,181.0,174.05,174.4,3497393,617783360.0,175.144,177.66695609563882,42.85737558932711,-2.333380844617267,-3.2397661398093733,0.9063852951921065
2013-08-19,sh.600519,175.4,175.91,173.0,175.17,1935761,337652096.0,175.1585,177.429150753197,44.18318869875446,-2.267106566917562,-3.0452342252310114,0.7781276583134495
2013-08-20,sh.600519,174.15,175.0,172.7,173.61,3125074,541646656.0,174.85949999999997,177.0654221100354,42.0543087018923,-2.3137907474443864,-2.8989455296736866,0.5851547822293002
2013-08-21,sh.600519,175.01,175.15,172.4,174.69,2310320,401820448.0,174.863,176.83919143288918,44.06373209021441,-2.237844840478857,-2.7667253918347208,0.5288805513558636
2013-08-22,sh.600519,174.6,176.68,174.02,175.08,1550152,272139840.0,174.68,176.67164939166162,44.80803834660777,-2.121729445101579,-2.6377262024880923,0.5159967573865134
2013-08-23,sh.600519,175.97,175.98,171.5,172.99,1952964,338959488.0,174.581,176.32101611626527,41.61247048025266,-2.1733002385227564,-2.5448410096950256,0.37154077117226914
2013-08-26,sh.600519,173.11,175.0,172.0,173.94,1688531,293255616.0,174.71200000000002,176.09425267662095,43.582040790981736,-2.113154276234269,-2.4585036630028743,0.34534938676860527
2013-08-27,sh.600519,173.77,173.77,172.0,173.15,2443655,422029088.0,174.948,175.8138476597999,42.304067763796056,-2.1049697841138197,-2.3877968872250634,0.2828271031112437
2013-08-28,sh.600519,172.17,172.17,169.57,169.9,3060304,521639360.0,175.01799999999997,175.2506240731523,37.440086222103325,-2.333828432348639,-2.3770031962497784,0.04317476390113928
2013-08-29,sh.600519,170.0,170.34,168.11,168.48,2180402,368545664.0,174.8475,174.60580273285206,35.51852436130088,-2.5998136589445835,-2.4215652887887393,-0.17824837015584416
2013-08-30,sh.600519,168.48,169.0,167.55,168.78,2586142,435606368.0,174.485,174.05096437734232,36.26279034522153,-2.7546475127283827,-2.4881817335766683,-0.26646577915171443
2013-09-02,sh.600519,160.8,160.8,151.9,151.92,22497074,3438418432.0,173.30599999999998,171.9432534842621,21.348925088502213,-4.189521358140411,-2.8284496584894168,-1.361071699650994
2013-09-03,sh.600519,151.0,152.8,149.0,151.66,12321105,1855978624.0,172.1275,170.01151505718954,21.204098178949508,-5.286707175963073,-3.320101161984148,-1.9666060139789252
2013-09-04,sh.600519,152.0,153.55,151.6,152.1,7678998,1171694848.0,170.9135,168.30565648031435,22.166384837643207,-6.050978603875848,-3.8662766503624884,-2.1847019535133594
2013-09-05,sh.600519,151.86,152.8,149.3,150.27,7128326,1070129408.0,169.66899999999998,166.5879749107606,21.016776169129002,-6.726792644504087,-4.438379849190808,-2.2884127953132793
2013-09-06,sh.600519,150.1,150.9,149.77,150.28,3778366,567391488.0,168.54149999999998,165.03483444306912,21.040874728621816,-7.178820253036122,-4.98646792995987,-2.1923523230762516
2013-09-09,sh.600519,151.0,151.52,149.88,150.95,6927092,1042258752.0,167.1735,163.6934216389673,22.741704447048306,-7.397715726922627,-5.4687174893524215,-1.9289982375702053
